,Path,Canonical,Transcript
2411,TQA_7_NAM_S0045_118,t 7 _5a t_h i k _5b l wp a j _2 ts_ i m _1 t_h ie n _1 N a _1,t 7 _5a t_h i k _5b l wp a j _2 ts_ i m _1 t_h ie n _1 N a _1
2412,NTN_7_NU_S0042_31,t_h a m _1 dZ a _1 k a k _5b h wp a t _6b d o Nm _6a b o _3 i k _5b,t_h a m _1 dZ a _1 k a k _5b h wp a t _6b d o Nm _6a b o _3 i k _5b
2413,NDBA_7_NAM_S0010_129,J a _2 v uo _1 d a _4 t_h 7_X j _5a d M7 k _6b d ie w _2 d O _5a v a _2 N a j _2 h ie w _3 r a_X N _2 k a _3 h a j _1 S E _4 h E_X J _6a f u kp _5b n e w _5a d M7 k _6b S o Nm _5a v 7 j _5a J a_X w _1,J a _2 v uo _1 d a _4 t_h 7_X j _5a d M7 k _6b d ie w _2 d O _5a v a _2 N a j _2 h ie w _3 z a_X N _2 k a _3 h a j _1 S E _4 h E_X J _6a f u kp _5b n e w _5a d M7 k _6b S o Nm _5a v 7 j _5a J a_X w _1
2414,TTMK_7_NU_S0044_242,m o t _6b d a n _2 k O _2 b E_X k _6b,m o t _6b d a n _2 k O _2 b E_X k _6b
2415,NHM_7_NU_S0006_172,m E w _2 k wp a_X j _1 tS 7 _3 l a j _6a r M N _2 v a _2 b a_X t _5b t_h e m _1 d M7 k _6b h a j _1 k O n _1 G a _2 l o j _1 t a_X N _6a d M7 _5a v uo _1,m E w _2 k wp a_X j _1 tS 7 _3 l a j _6a r M N _2 v a _2 b a_X t _5b t_h e m _1 d M7 k _6b h a j _1 k O n _1 G a _2 l o j _1 t a_X N _6a d M7 _5a v uo _1
2416,NQH_7_NAM_S0049_80,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b
2417,ĐNK_7_NU_S0048_53,t_h E_X J _2 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 ts_ O _1 t 7 _5a k 7_X w _1 n a_X j _2 J E _5a,t_h E_X J _2 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 ts_ O _1 t 7 _5a k 7_X w _1 n a_X j _2 J E _5a
2418,ĐNL_Nu_6_S0007_15,h a t _6b n a_X N _5a G a_X p _6b b o Nm _1 h o Nm _2 b i _6a G a_X j _4 k E_X J _2 d a N _1 N o j _2 S u t _6b S u j _2 x O_X kp _5b,h a t _6b n a_X N _5a G a_X p _6b b o Nm _1 h o Nm _2 b i _6a G 7_X j _4 k E_X J _2 d a N _1 N o j _2 S u t _6b x O_X kp _5b
2419,TQA_7_NAM_S0045_44,tS 7 j _2 l a_X k _5b b u j _6a m M7 _1 r 7 j _1,tS 7 j _2 l a_X k _5b b u j _6a m M7 _1 r 7 j _1
2420,MK_7_NU_S0007_71,l M N _1 tS 7 j _2 dZ O _5a d uo _2 m 7_X j _1,l M N _1 tS 7 j _2 dZ O _5a d uo _2 m 7_X j _1
2421,TTMK_7_NU_S0044_249,i m _1 J M _1 t M7 N _6a d a _5a,i m _1 J M _1 t M7 N _6a d a _5a
2422,TTMK_7_NU_S0044_283,x i _1 ts_ i m _1 n O n _1 m 7 j _5a r a _1 d 7 j _2 b o _5a m E _6a x o Nm _1 m 7 m _5a m o j _2 m a _2 m 7 m _5a S M7 _4 ts_ M7 _5a tS O_X Nm _1 z ie w _2 ts_ O _1 k O n _1,x i _1 ts_ i m _1 n O n _1 m 7 j _5a r a _1 d 7 j _2 b o _5a m E _6a x o Nm _1 m 7 m _5a m o j _2 m a _2 m 7 m _5a S M7 _4 ts_ M7 _5a tS O_X Nm _1 z ie w _2 ts_ O _1 k O n _1
2423,PC_7_NAM_S0004_114,t 7 _5a k O _5a a _2 t 7 _5a x o Nm _1 b ie t _5b l wp a j _2 h wp a _1 n a w _2 n M7 _4,t 7 _5a k O _5a a _2 t 7 _5a x o Nm _1 b ie t _5b l wp a j _2 h wp a _1 n a w _2 n M7 _4
2424,PC_7_NAM_S0004_60,k 7_X w _6a n e n _1 l a m _2 dZ i _2 d e _3 b a w _3 v e _6a J M N _4 k 7_X j _1 h wp a _1,k 7_X w _6a l e n _1 l a m _2 dZ i _2 d e _3 b a w _3 v e _6a J M N _4 k 7_X j _1 h wp a _1
2425,PTL_7_NU_S0008_45,t e n _1 d o _2 ts_ 7 j _1 G 7_X w _5a b o Nm _1,t e n _1 d o _2 ts_ 7 j _1 G 7_X w _5a b o Nm _1
2426,HYT_Nu_6_S0005_67,k O n _1 t e n _1 l a _2 h wp a N _2 ie n _5a tS a N _1,k O n _1 t e n _1 l a _2 h wp a N _2 ie n _5a tS a N _1
2427,ĐNK_7_NU_S0048_149,k O _5a b a k _5b b o _2 n o Nm _1,k O _5a b a k _5b b o _2 n o Nm _1
2428,PTL_7_NU_S0008_150,k O n _1 k O n _1 r uo _2 m a _2 k O _5a k a j _5a m a j _1,k O n _1 k O n _1 r uo _2 m a _2 k O _5a k a j _5a m a j _1
2429,HYT_Nu_6_S0005_48,t 7 _5a v 7 j _5a k 7_X w _6a d O_X kp _6b t ie p _5b d i _1,t 7 _5a v 7 j _5a k 7_X w _6a d O_X kp _6b t ie p _5b d i _1
2430,TPA_Nu_6_S0009_185,m o t _6b l u kp _5b S a_X w _1 n O _5a m a N _1 k wp a _3 b O_X Nm _5a l e n _1,m o t _6b l u kp _5b s a_X w _1 n O _5a m a N _1 k wp a _3 b O_X Nm _5a l e n _1
2431,CNBA_Nu_6_S0003_121,b a j _2 d O_X kp _6b n a_X j _2 t e n _1 l a _2 k a _5a m a_X N _1 l a k _6b m E _6a,b a j _2 d O_X kp _6b n a_X j _2 t e n _1 l a _2 k a _5a m a_X N _1 l a k _6b m E _6a
2432,LXT_Nam_6_S0008_45,b 7_X j _1 dZ 7 _2 t 7 _5a d O_X kp _6b l a j _6a ts_ O _1 b a n _6a N E _1 J E _5a,b 7_X j _1 dZ 7 _2 t 7 _5a d O_X kp _6b l a j _6a ts_ O _1 b a n _6a N E _1 J E _5a
2433,NMA_7_NU_S0002_14,h M7 w _1 k a w _1 k o _3 S o Nm _5a v 7 j _5a k a k _5b l wp a j _2 v 7_X t _6b x a k _5b J M _1 t_h e _5a n a w _2,h M7 w _1 k a w _1 k o _3 s o Nm _5a v 7 j _5a k a k _5b l wp a j _2 v 7_X t _6b x a k _5b J M _1 t_h e _5a n a w _2
2434,THA_7_NU_S0043_125,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a
2435,ĐNL_Nu_6_S0007_88,b a w _5a k O n _1 l a m _2 v ie k _6b b a w _5a k O n _1 d o Nm _2 i _5a N E _1 l 7 j _2 t_h 7_X j _2,b a w _5a k O n _1 l a m _2 v ie k _6b b a w _5a k O n _1 d o Nm _2 i _5a N E _1 l 7 j _2 t_h 7_X j _2
2436,PTL_7_NU_S0008_58,k u Nm _2 z M7 _6a v a w _2 ts_ u Nm _5a m i J _2 k u Nm _2 z M7 _6a v a w _2 J M N _4 d ie w _2 d a _4 k wp a n _1 S a t _5b v a _2 tS a w _1 d o j _3 v 7 j _5a b a n _6a 7 _3 t ie t _5b h O_X kp _6b tS M7 k _5b 7 _5a,k u Nm _2 z M7 _6a v a w _2 ts_ u Nm _5a m i J _2 k u Nm _2 z M7 _6a v a w _2 J M N _4 d ie w _2 d a _4 k wp a n _1 s a t _5b v a _2 tS a w _1 d o j _3 v 7 j _5a b a n _6a 7 _3 t ie t _5b h O_X kp _6b tS M7 k _5b 7 _5a
2437,TPA_Nu_6_S0009_192,h a_X j _4 m 7 _3 k M7 _3 r a _1,h a_X j _4 m 7 _3 k M7 _3 r a _1
2438,MK_7_NAM_S0005_5,v e _2 k wp e _1 d M7 k _6b t a_X m _5a dZ ie N _5a l a N _2,v e _2 k wp e _1 d M7 k _6b t a_X m _5a dZ ie N _5a l a N _2
2439,NDBA_7_NAM_S0010_87,ts_ ie w _2 m E w _2 ts_ 7 t _6b f a t _5b h ie n _6a k uo k _5b tS e n _1 s E _1 N M7 _6a,ts_ ie w _2 m E w _2 ts_ 7 t _6b f a t _5b h ie n _6a k uo k _5b tS e n _1 s E _1 N M7 _6a
2440,NDBA_7_NAM_S0010_143,t a _1 t a _1 n a_X j _1 t uo j _3 d a _4 k a w _1 S M k _5b x wp E _3 d a _4 ie w _5a,t a _1 t a _1 n a_X j _1 t uo j _3 d a _4 k a w _1 S M k _5b x wp E _3 d a _4 ie w _5a
2441,MK_7_NU_S0007_7,J a _2 t 7 _5a k O _5a b o n _5a N M7 j _2,J a _2 t 7 _5a k O _5a b o n _5a N M7 j _2
2442,NQH_7_NAM_S0049_57,k 7_X w _6a k u Nm _2 t 7 _5a d O_X kp _6b b a j _2 t ie p _5b t_h E w _1,k 7_X w _6a k u Nm _2 t 7 _5a d O_X kp _6b b a j _2 t ie p _5b t_h E w _1
2443,TTMK_7_NU_S0044_222,ts_ i m _1 ts_ wp ie n _1 b a_X t _5b S 7_X w _1 d O _5a l a _2 ts_ i m _1 S 7_X w _1,ts_ i m _1 ts_ wp ie n _1 b a_X t _5b S 7_X w _1 d O _5a l a _2 ts_ i m _1 S 7_X w _1
2444,TTD_7_NAM_S0001_133,k O n _1 tS 7_X w _1 d E n _1 l o Nm _1 m M7 t _6b,k O n _1 tS 7_X w _1 d E n _1 l o Nm _1 m M7 t _6b
2445,THA_Nu_6_S00042_146,l u kp _5b m E _6a v e _2 m E _6a S E _4 b a w _3 k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a,l u kp _5b m E _6a v e _2 m E _6a S E _4 b a w _3 k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a
2446,NMA_7_NU_S0002_68,n ie m _2 v u j _1 r u _3 n ie m _2 v u j _1 n u _6a ts_ o j _2,l ie m _2 v u j _1 r u _3 n ie m _2 v u j _1 l u _6a ts_ o j _2
2447,TTMK_7_NU_S0044_252,ts_ u _5a v u t _6b b a_X j _1 l e n _1,ts_ u _5a v u t _6b b a_X j _1 l e n _1
2448,NQH_7_NAM_S0049_29,t i m _2 J M N _4 ts_ i _1 t ie t _5b ts_ O _1 t_h 7_X j _5a h a _2 v a _2 k a k _5b b a n _6a r 7_X t _5b h a w _5a h M k _5b m O_X Nm _1 ts_ 7 _2 N o j _1 tS M7 N _2 m 7 j _5a,t i m _2 J M N _4 ts_ i _1 t ie t _5b ts_ O _1 t_h 7_X j _5a h a _2 v a _2 k a k _5b b a n _6a r 7_X t _5b h a w _5a h M k _5b m O_X Nm _1 ts_ 7 _2 N o j _1 tS M7 N _2 m 7 j _5a
2449,LXT_Nam_6_S0008_59,G a _2 tS o Nm _5a S 7 _6a ts_ a_X j _6a m 7_X t _5b,G a _2 tS o Nm _5a S 7 _6a ts_ a_X j _6a m 7_X t _5b
2450,MK_7_NU_S0007_6,t 7 _5a r 7_X t _5b ie w _1 k a _3 J a _2 k uo _3 t 7 _5a,t 7 _5a z 7_X t _5b ie w _1 k a _3 J a _2 k uo _3 t 7 _5a
2451,ĐNK_7_NU_S0048_260,t_h i _2 r a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2,t_h i _2 z a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2
2452,TQA_7_NAM_S0045_76,b e _1 r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4,b e _1 r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4
2453,ĐNK_7_NU_S0048_193,t o j _5a r o j _2 ts_ a_X N _3 a j _1 ts_ O _1 k O n _1 ts_ i m _1 x o n _5a x o _3 m o t _6b dZ O t _6b n M7 k _5b,t o j _5a r o j _2 ts_ a_X N _3 a j _1 ts_ O _1 k O n _1 ts_ i m _1 x o n _5a x o _3 m o t _6b dZ O t _6b n M7 k _5b
2454,TTD_7_NAM_S0001_87,ts_ a_X w _5a k a m _3 7 n _1 b a k _5b v i _2 b a k _5b d a _4 x E n _1 ts_ a_X w _5a,ts_ a_X w _5a k a m _3 7 n _1 b a k _5b v i _2 b a k _5b d a _4 x E n _1 ts_ a_X w _5a
2455,TQA_7_NAM_S0045_5,t 7 _5a d o _5a k 7_X w _6a h i J _2 E_X J _3 S o _5a b o n _5a l a _2 ts_ i m _1 dZ i _2 v 7_X j _6a,t 7 _5a d o _5a k 7_X w _6a h i J _2 E_X J _3 S o _5a b o n _5a l a _2 ts_ i m _1 dZ i _2 v 7_X j _6a
2456,TTMK_7_NU_S0044_171,b o Nm _4 k O _5a h a j _1 k 7_X w _6a b E _5a d i _1 v a w _2 v M7 n _2 k a_X t _5b k a _3 d a m _5a x O j _3 z a j _6a l 7_X n _4 b o Nm _1 k u kp _5b,b o Nm _4 k O _5a h a j _1 k 7_X w _6a b E _5a d i _1 v a w _2 v M7 n _2 k a_X t _5b k a _3 d a m _5a x O j _3 z a j _6a l 7_X n _4 b o Nm _1 k u kp _5b
2457,NQH_7_NAM_S0049_62,S a N _5a n a w _2 E m _1 d e n _5a l 7 p _5b,S a N _5a n a w _2 E m _1 d e n _5a l 7 p _5b
2458,NTM_Nam_6_S00010_55,k O n _1 k a _5a k O _5a v a_X j _3,k O n _1 k a _5a k O _5a v a_X j _3
2459,TPA_Nu_6_S0009_136,S O_X kp _5b k O n _1 v M7 _2 n O j _5a s O_X Nm _1 t_h i _2 k o _1 ts_ i _6a h a j _1 b ie n _5a b ie n _5a N a_X j _1 t_h E_X J _2 k O n _1 J e n _6a v a _2 s E _1 ts_ i _3 S uo t _5b d 7 j _2,s O_X kp _5b k O n _1 v M7 _2 n O j _5a s O_X Nm _1 t_h i _2 k o _1 ts_ i _6a h a j _1 b ie n _5a b ie n _5a N a_X j _1 t_h E_X J _2 k O n _1 J e n _6a v a _2 s E _1 ts_ i _3 S uo t _5b d 7 j _2
2460,TQA_7_NAM_S0045_70,m uo _2 s wp 7_X n _1 7 j _1 J 7 _2 k O _5a b a n _6a m a _2 k 7_X j _1 k o j _5a d 7_X m _1 ts_ o j _2 n a_X j _3 l o kp _6b,m uo _2 s wp 7_X n _1 7 j _1 J 7 _2 k O _5a b a n _6a m a _2 k 7_X j _1 k o j _5a d 7_X m _1 ts_ o j _2 n a_X j _3 l o kp _6b
2461,TTD_7_NAM_S0001_170,d 7_X j _5a s O_X Nm _1 r o j _2 b 7_X j _1 dZ 7 _2 k o _1 ts_ i _3 d a_X k _6b d ie m _3 d i _1,d 7_X j _5a s O_X Nm _1 r o j _2 b 7_X j _1 dZ 7 _2 k o _1 ts_ i _3 d a_X k _6b d ie m _3 d i _1
2462,HYT_Nu_6_S0005_38,d O _5a l a _2 k O n _1 m E w _2,d O _5a l a _2 k O n _1 m E w _2
2463,ĐNK_7_NU_S0048_230,t_h a _1 t_h ie t _5b n O j _5a b a n _6a h a_X j _1 a_X n _1 t o j _1 d i _1,t_h a _1 t_h ie t _5b n O j _5a b a n _6a h a_X j _1 a_X n _1 t o j _1 d i _1
2464,NNM_Nu_6_S00045_56,h a j _1 ts_ u _5a l 7 n _6a ts_ a_X j _6a S a N _1 J a _2 E m _1 u t _5b,h a j _1 ts_ u _5a l 7 n _6a ts_ a_X j _6a S a N _1 J a _2 E m _1 u t _5b
2465,CPT_Nu_6_S0004_58,v M7 n _6a ts_ M7 _1 z a m _5a r a _1 s a _1,v M7 n _6a ts_ M7 _1 z a m _5a r a _1 s a _1
2466,NMA_7_NU_S0002_208,N M7 j _2 z 7_X n _1 k a _3 n M7 k _5b v e _2 dZ o _4 t o _3 7 _3 d e n _2 h u Nm _2 f u _5a t_h O _6a,N M7 j _2 z 7_X n _1 k a _3 n M7 k _5b v e _2 dZ o _4 t o _3 7 _3 d e n _2 h u Nm _2 f u _5a t_h O _6a
2467,ĐNK_7_NU_S0048_129,ts_ i m _1 dZ i _2 b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 S a N _1,ts_ i m _1 dZ i _2 b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 S a N _1
2468,TTD_7_NAM_S0001_145,k O _5a E_X J _5a m a_X t _6b tS 7 j _2 k O _5a E_X J _5a m a_X t _6b tS a_X N _1 t O _3,k O _5a E_X J _5a m a_X t _6b tS 7 j _2 k O _5a E_X J _5a m a_X t _6b tS a_X N _1 t O _3
2469,THA_Nu_6_S00042_145,z a_X n _6a k O n _1 l a _2 d M N _2 m 7 _3 k M7 _3 ts_ O _1 N M7 j _2 l a _6a,z a_X n _6a k O n _1 l a _2 d M N _2 m 7 _3 k M7 _3 ts_ O _1 N M7 j _2 l a _6a
2470,THA_Nu_6_S00042_150,k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a,k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a
2471,LDMT_Nam_6_S00047_27,h M7 _5a m a _2 ts_ a _3 l a m _2 dZ i _2 t_h i _2 t e _6a k wp a _5a,h M7 _5a m a _2 ts_ a _3 l a m _2 dZ i _2 t_h i _2 t e _6a k wp a _5a
2472,LXT_Nam_6_S0008_80,z u _2 r 7_X t _5b S 7 _6a z e _1 v 7_X n _4 b i J _2 t i J _4 n O j _5a,z u _2 r 7_X t _5b s 7 _6a z e _1 v 7_X n _4 b i J _2 t i J _4 n O j _5a
2473,ĐNK_7_NU_S0048_69,ts_ i m _1 d a j _6a b a N _2 ts_ 7_X n _1 v a N _2 m O _3 d O _3,ts_ i m _1 d a j _6a b a N _2 ts_ 7_X n _1 v a N _2 m O _3 d O _3
2474,PTT_7_NU_S0041_146,s e _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b J ie w _2 dZ O _5a,s e _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b J ie w _2 dZ O _5a
2475,PC_7_NAM_S0004_121,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a v a _2 a _2 h a j _1 k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a v a _2 a _2 h a j _1 k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2
2476,TTMK_7_NU_S0044_37,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a
2477,TTT_Nu_6_S00049_17,t a j _6a S a w _1 b E _5a l e _1 S 7 _6a,t a j _6a S a w _1 b E _5a l e _1 S 7 _6a
2478,HYT_Nu_6_S0005_66,t 7 _5a d i _1 b ie n _3 J a _1 tS a N _1,t 7 _5a d i _1 b ie n _3 J a _1 tS a N _1
2479,THA_Nu_6_S00042_177,x i _1 z e _1 m E _6a v M7 _2 r a _1 x O j _3 J a _2,x i _1 z e _1 m E _6a v M7 _2 r a _1 x O j _3 J a _2
2480,LXT_Nam_6_S0008_31,m i J _2 ts_ O n _6a i _5a a _1 v a _2 i _5a s e _1,m i J _2 ts_ O n _6a i _5a a _1 v a _2 i _5a s e _1
2481,TQA_7_NAM_S0045_259,x E_X k _5b d e n _5a b 7 _2 ts_ E _1 l a _2 J M N _4 l wp a j _2 ts_ i m _1 n a w _2,x E_X k _5b d e n _5a b 7 _2 ts_ E _1 l a _2 J M N _4 l wp a j _2 ts_ i m _1 n a w _2
2482,TTMK_7_NU_S0044_113,t 7 _5a h O j _3 k 7_X w _6a,t 7 _5a h O j _3 k 7_X w _6a
2483,TTMK_7_NU_S0044_97,n 7 j _1 d 7_X j _1 k 7_X t _5b l e n _1 J M N _4 t ie N _5a ts_ i m _1 r i w _5a r i t _5b,n 7 j _1 d 7_X j _1 k 7_X t _5b l e n _1 J M N _4 t ie N _5a ts_ i m _1 r i w _5a r i t _5b
2484,PTT_7_NU_S0041_49,k O _5a E m _1 h a _6a k a k _5b k o _1 k 7_X w _6a h O_X kp _6b tS O _2 m 7 j _5a d M7 k _6b N i _3 h E _2,k O _5a E m _1 h a _6a k a k _5b k o _1 k 7_X w _6a h O_X kp _6b tS O _2 m 7 j _5a d M7 k _6b N i _3 h E _2
2485,CPT_Nu_6_S0004_79,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a m a _2 n a N _2 m uo n _5a,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a m a _2 n a N _2 m uo n _5a
2486,PTT_7_NU_S0041_135,k O _5a t_h e _3 N E _1 t_h 7_X j _5a 7_X m _1 t_h E_X J _1 n a w _2,k O _5a t_h e _3 N E _1 t_h 7_X j _5a 7_X m _1 t_h E_X J _1 n a w _2
2487,LXT_Nam_6_S0008_89,k O n _1 b M7 m _5a tS a_X N _5a,k O n _1 b M7 m _5a tS a_X N _5a
2488,PTL_7_NU_S0008_123,b a n _6a k O _5a h a_X j _1 r u _3 E m _1 h a j _5a h wp a _1 tS O_X Nm _1 k o Nm _1 v ie n _1 x o Nm _1,b a n _6a k O _5a h a_X j _1 r u _3 E m _1 h a j _5a h wp a _1 tS O_X Nm _1 k o Nm _1 v ie n _1 x o Nm _1
2489,NMA_7_NU_S0002_59,h wp a _1 d a w _2 M7 _1 r E t _5b,h wp a _1 d a w _2 d M7 _1 z E t _5b
2490,THA_Nu_6_S00042_13,t a j _6a v i _2 k wp a _6a k e w _1 k wp a _2 k wp a _2,t a j _6a v i _2 k wp a _6a k e w _1 k wp a _2 k wp a _2
2491,NHM_7_NU_S0006_110,d e n _5a ts_ ie w _2 G a_X t _6b s O_X Nm _1 r uo N _6a m O j _6a N M7 j _2,d e n _5a ts_ ie w _2 G a_X t _6b s O_X Nm _1 r uo N _6a m O j _6a N M7 j _2
2492,PTL_7_NU_S0008_101,a _2 t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 tS 7_X w _1,a _2 t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 tS 7_X w _1
2493,TTMK_7_NU_S0044_194,v i _2 S a w _1 t ie N _5a h a t _5b k uo _3 ts_ i m _1 tS 7 _3 n e n _1 b uo n _2 t_h a m _3,v i _2 S a w _1 t ie N _5a h a t _5b k uo _3 ts_ i m _1 tS 7 _3 n e n _1 b uo n _2 t_h a m _3
2494,CPT_Nu_6_S0004_139,m o t _6b h o m _1 m M7 _1 t O _1 k a _5a m a_X N _1 l a k _6b m E _6a,m o t _6b h o m _1 m M7 _1 t O _1 k a _5a m a_X N _1 l a k _6b m E _6a
2495,TPA_Nu_6_S0009_169,d a_X N _1 7 j _1 b a n _6a k O _5a m uo n _5a N E _1 t 7 _5a k e _3 k 7_X w _1 ts_ wp ie n _6a h wp a N _2 t M _3 e k _5b x o Nm _1,d a_X N _1 7 j _1 b a n _6a k O _5a m uo n _5a N E _1 t 7 _5a k e _3 k 7_X w _1 ts_ wp ie n _6a h wp a N _2 t M _3 e k _5b x o Nm _1
2496,TQA_7_NAM_S0045_264,k 7_X w _1 t_h 7 _1 ts_ O _1 t_h 7_X j _5a b 7 _2 tS E _1 r 7_X t _5b v u j _1 x i _1 k O _5a x E_X k _5b d e n _5a l a _2,k 7_X w _1 t_h 7 _1 ts_ O _1 t_h 7_X j _5a b 7 _2 ts_ E _1 r 7_X t _5b v u j _1 x i _1 k O _5a x E_X k _5b d e n _5a l a _2
2497,PTT_7_NU_S0041_90,b E _5a ts_ M7 _1 N u _3 d M7 k _6b,b E _5a ts_ M7 _1 N u _3 d M7 k _6b
2498,CPT_Nu_6_S0004_65,k O _5a b a _2 t 7 _5a,k O _5a b a _2 t 7 _5a
2499,ĐNK_7_NU_S0048_115,k O n _2 ts_ i m _1 M N _1 k O _5a m O _3 v M7 _2 k M N _5a v M7 _2 S a_X k _5b,k O n _2 ts_ i m _1 M N _1 k O _5a m O _3 v M7 _2 k M N _5a v M7 _2 S a_X k _5b
2500,NDBA_7_NAM_S0010_13,t_h 7_X t _6b t wp ie t _6b,t_h 7_X t _6b t wp ie t _6b
2501,NTM_Nam_6_S00010_15,d i _1 s E m _1 d E_X J _5a k a _5a,d i _1 s E m _1 d E_X J _5a k a _5a
2502,NHM_7_NU_S0006_27,l a _2 ts_ a_X t _6b,l a _2 ts_ a_X t _6b
2503,NDBA_7_NAM_S0010_17,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1
2504,ĐNK_7_NU_S0048_16,x i _1 l 7 n _5a t_h e m _1 m o t _6b t uo j _3,x i _1 l 7 n _5a t_h e m _1 m o t _6b t uo j _3
2505,NMA_7_NU_S0002_117,s a _1 s a _1 dZ M7 _4 k E_X J _5a d o Nm _2 d a n _2 tS 7_X w _1 r a _1 v e _2 l M N _4 t_h M N _4 t M N _2 b M7 k _5b n a_X N _6a n e _2,s a _1 s a _1 dZ M7 _4 k E_X J _5a d o Nm _2 d a n _2 tS 7_X w _1 r a _1 v e _2 l M N _4 t_h M N _4 t M N _2 b M7 k _5b n a_X N _6a n e _2
2506,PTL_7_NU_S0008_171,ts_ u Nm _5a m i J _2 h a_X j _4 d O_X kp _6b n o j _5a t ie p _5b b a j _2 d o Nm _6a v 7_X t _6b b e _5a k O n _1 t_h e _5a n a w _2,ts_ u Nm _5a m i J _2 h a_X j _4 d O_X kp _6b n o j _5a t ie p _5b b a j _2 d o Nm _6a v 7_X t _6b b e _5a k O n _1 t_h e _5a n a w _2
2507,TPA_Nu_6_S0009_151,t_h e _5a r o j _2 b uo j _3 h O p _6b 7_X j _5a k u Nm _4 d e n _5a,t_h e _5a r o j _2 b uo j _3 h O p _6b 7_X j _5a k u Nm _4 d e n _5a
2508,NHM_7_NU_S0006_108,J M N _4 h a t _6b m 7_X j _3 v M7 _2 t_h 7 m _1,J M N _4 h a t _6b m 7_X j _3 v M7 _2 t_h 7 m _1
2509,LXT_Nam_6_S0008_115,t_h E w _1 k 7_X w _6a t_h E w _1 tS O_X Nm _6a v i _2 S a w _1 O_X Nm _1 x o Nm _1 d i _1 ts_ 7 j _1 k u Nm _2 b M7 m _5a,t_h E w _1 k 7_X w _6a t_h E w _1 tS O_X Nm _6a v i _2 S a w _1 O_X Nm _1 x o Nm _1 d i _1 ts_ 7 j _1 k u Nm _2 b M7 m _5a
2510,THA_Nu_6_S00042_36,k 7_X w _6a t_h 7_X j _5a t 7 _5a d O_X kp _6b h a_X j _1 x o Nm _1 k 7_X w _6a t_h 7_X j _5a t 7 _5a k e _3 ts_ wp ie n _6a h a_X j _1 x o Nm _1,k 7_X w _6a t_h 7_X j _5a t 7 _5a d O_X kp _6b h a_X j _1 x o Nm _1 k 7_X w _6a t_h 7_X j _5a t 7 _5a k e _3 ts_ wp ie n _6a h a_X j _1 x o Nm _1
2511,PTL_7_NU_S0008_73,J M N _1 ts_ u Nm _5a N wp a m _6a r 7_X t _5b x E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 l a m _2 r 7 j _1 k O n _1,J M N _1 ts_ u Nm _5a N wp a m _6a r 7_X t _5b x E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 l a m _2 r 7 j _1 k O n _1
