,Path,Canonical,Transcript
2757,NDBA_7_NAM_S0010_23,t M _2 d O _5a v O j _1 z u Nm _2 ts_ ie k _5b m u j _4 k uo _3 m i J _2 z O n _6a S E_X k _6b J M N _4 k E_X J _2 k 7_X j _1 x o _1 r 7 j _1 r u Nm _6a N a N _1 z O_X kp _6b t M _2 tS O_X Nm _1 r M N _2 t a w _6a r a _1 r 7_X t _5b J ie w _2 ts_ o _4 tS o Nm _5a ts_ O _1 S O_X kp _5b tS o Nm _2 k 7_X j _1,t M _2 d O _5a v O j _1 z u Nm _2 ts_ ie k _5b m u j _4 k uo _3 m i J _2 z O n _6a s E_X k _6b J M N _4 k E_X J _2 k 7_X j _1 x o _1 r 7 j _1 r u Nm _6a N a N _1 z O_X kp _6b t M _2 tS O_X Nm _1 r M N _2 t a w _6a r a _1 r 7_X t _5b J ie w _2 ts_ o _4 tS o Nm _5a ts_ O _1 S O_X kp _5b tS o Nm _2 k 7_X j _1
2758,TTT_Nu_6_S00049_44,b a n _6a h a_X j _4 G E p _5b d u Nm _5a,b a n _6a h a_X j _4 G E p _5b d u Nm _5a
2759,NNM_Nu_6_S00045_90,k O _5a m o t _6b ts_ u _5a t_h O _3 k O n _1 d i _1 d e n _5a b 7 _2 S o Nm _1 a_X n _1 k O _3,k O _5a m o t _6b ts_ u _5a t_h O _3 k O n _1 d i _1 d e n _5a b 7 _2 S o Nm _1 a_X n _1 k O _3
2760,THA_7_NU_S0043_31,k o _1 x o Nm _1 z a m _5a J 7_X n _6a E m _1 v a w _2 h O_X kp _6b k i _2 t_h 7_X t _5b v O_X Nm _6a tS 7 _3 v e _2,k o _1 x o Nm _1 z a m _5a J 7_X n _6a E m _1 v a w _2 h O_X kp _6b k i _2 t_h 7_X t _5b v O_X Nm _6a tS 7 _3 v e _2
2761,NT_7_NAM_S0009_58,t_h 7_X n _2 z 7_X n _1 N M7 j _2 z 7_X n _1 7 _3 n M7 k _5b k O _5a v uo _1,t_h 7_X n _2 z 7_X n _1 N M7 j _2 z 7_X n _1 7 _3 n M7 k _5b k O _5a v uo _1
2762,TPA_Nu_6_S0009_49,t M _2 d O _5a ts_ u _5a ts_ a _3 z a m _5a h E_X k _6b S E_X k _5b a j _1 n M7 _4,t M _2 d O _5a ts_ u _5a ts_ a _3 z a m _5a h E_X k _6b s E_X k _5b a j _1 n M7 _4
2763,LXT_Nam_6_S0008_132,h a t _6b n a_X N _5a b E _5a k O n _1,h a t _6b n a_X N _5a b E _5a k O n _1
2764,MK_7_NAM_S0005_23,m O j _6a N M7 j _2 d i _1 d o Nm _1 v u j _1 v a _2 k O _5a t M7 N _6a t_h E_X J _5a dZ O_X Nm _5a t O _1 d E p _6b,m O j _6a N M7 j _2 d i _1 d o Nm _1 v u j _1 v a _2 k O _5a t M7 N _6a t_h E_X J _5a dZ O_X Nm _5a t O _1 d E p _6b
2765,ĐNK_7_NU_S0048_117,v i _2 S a w _1 k O _2 t_h M7 N _2 d M N _5a b a_X N _2 m o t _6b ts_ 7_X n _1,v i _2 S a w _1 k O _2 t_h M7 N _2 d M N _5a b a_X N _2 m o t _6b ts_ 7_X n _1
2766,NTM_Nam_6_S00010_48,b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 k u Nm _2 t i m _2 h ie w _3 tS O_X Nm _1 b a j _2 d o Nm _2 z a w _1 n a_X j _2 J E _5a,b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 k u Nm _2 t i m _2 h ie w _3 tS O_X Nm _1 b a j _2 d o Nm _2 z a w _1 n a_X j _2 J E _5a
2767,MK_7_NU_S0007_64,tS a_X N _1 tS a_X N _1 tS a_X N _1 ts_ M _4 tS 7 _2 h a_X j _1 ts_ M _4 ts_ 7 _2,tS a_X N _1 tS a_X N _1 tS a_X N _1 ts_ M _4 tS 7 _2 h a_X j _1 ts_ M _4 ts_ 7 _2
2768,PC_7_NAM_S0004_70,v 7_X j _6a tS O_X Nm _1 k a k _5b m o n _1 b a n _6a t_h i k _5b J 7_X t _5b l a _2 m o n _1 n a w _2,v 7_X j _6a tS O_X Nm _1 k a k _5b m o n _1 b a n _6a t_h i k _5b J 7_X t _5b l a _2 m o n _1 n a w _2
2769,THA_Nu_6_S00042_2,J a _2 S E _3 k O _5a S E _3 b E _5a S E _3 k a _1 r i _1 r i _1,J a _2 S E _3 k O _5a S E _3 b E _5a S E _3 k a _1 r i _1 r i _1
2770,THA_Nu_6_S00042_229,t 7 _5a d o _5a b a n _6a t ie N _5a n a w _2 k O _5a v 7_X n _2 a p _5b,t 7 _5a d o _5a b a n _6a t ie N _5a n a w _2 k O _5a v 7_X n _2 a p _5b
2771,PTL_7_NU_S0008_8,ts_ uo t _6b t u j _5a G 7_X w _5a t u j _5a d i w _6a k O n _1 tS O_X Nm _1 ts_ ie k _5b t u j _5a tS M7 k _5b b u Nm _6a,ts_ uo t _6b t u j _5a G 7_X w _5a t u j _5a d i w _6a k O n _1 tS O_X Nm _1 ts_ ie k _5b t u j _5a tS M7 k _5b b u Nm _6a
2772,PC_7_NAM_S0004_44,k 7_X w _6a n e n _1 l a m _2 dZ i _2 d e _3 b a w _3 v e _6a k a k _5b l wp a j _2 ts_ i m _1,k 7_X w _6a n e n _1 l a m _2 dZ i _2 d e _3 b a w _3 v e _6a k a k _5b l wp a j _2 ts_ i m _1
2773,PTL_7_NU_S0008_35,E m _1 r u _3 E_X J _1 ts_ i _6a ts_ 7 j _1 tS O _2 n E m _5a G 7_X w _5a b o Nm _1 tS O_X Nm _1 J a _2,E m _1 r u _3 E_X J _1 ts_ i _6a ts_ 7 j _1 tS O _2 n E m _5a G 7_X w _5a b o Nm _1 tS O_X Nm _1 J a _2
2774,THA_Nu_6_S00042_223,v E _1 G a_X p _6b G a _2 v E _1 G a_X p _6b G a _2,v E _1 G a_X p _6b G a _2 v E _1 G a_X p _6b G a _2
2775,PTT_7_NU_S0041_106,k O _5a dZ i _2 N 7_X m _4 N i _4,k O _5a dZ i _2 N 7_X m _4 N i _4
2776,TPA_Nu_6_S0009_207,ts_ a N _2 k a m _3 7 n _1 k o Nm _1 ts_ uo _5a v i _2 d a _4 dZ u p _5b ts_ a N _2 f a _5a b O _3 f E p _5b f u _2 t_h wp i _3 v a _2 N O _3 l 7 j _2 s i n _1 k M7 j _5a k o Nm _1 ts_ uo _5a,ts_ a N _2 k a m _3 7 n _1 k o Nm _1 ts_ uo _5a v i _2 d a _4 dZ u p _5b ts_ a N _2 f a _5a b O _3 f E p _5b f u _2 t_h wp i _3 v a _2 N O _3 l 7 j _2 s i n _1 k M7 j _5a k o Nm _1 ts_ uo _5a
2777,GQM_Nam_6_S0006_34,n O _5a n a_X m _2 t_h u _1 l u _1 tS e n _1 S 7_X n _1,n O _5a n a_X m _2 t_h u _1 l u _1 tS e n _1 s 7_X n _1
2778,NHM_7_NU_S0006_148,t a j _2 S a n _3 k uo _3 b a k _5b ts_ i _3 l a _2 m o t _6b k a j _5a k o j _5a s a_X j _1 m o t _6b k O n _1 l M7 _2 v a _2 m o t _6b ts_ u _5a m E w _2 s i J _1 s a_X n _5a,t a j _2 s a n _3 k uo _3 b a k _5b ts_ i _3 l a _2 m o t _6b k a j _5a k o j _5a s a_X j _1 m o t _6b k O n _1 l M7 _2 v a _2 m o t _6b ts_ u _5a m E w _2 s i J _1 s a_X n _5a
2779,NPC_7_NU_S0047_3,t 7 _5a h O j _3 tS M7 k _5b m uo _2 s wp 7_X n _1 k O _5a dZ i _2,t 7 _5a h O j _3 tS M7 k _5b m uo _2 s 7_X n _1 k O _5a dZ i _2
2780,TTD_7_NAM_S0001_75,v i _2 t_h e _5a t M _2 t M _2 s M7 _1 N M7 j _2 t a _1 d a _4 h wp 7_X n _5a l wp ie n _6a b o _2 k 7_X w _1 d M7 _1 t_h M _1,v i _2 t_h e _5a t M _2 t M _2 S M7 _1 N M7 j _2 t a _1 d a _4 h wp 7_X n _5a l wp ie n _6a b o _2 k 7_X w _1 d M7 _1 t_h M _1
2781,NDBA_7_NAM_S0010_141,ts_ a N _2 t_h M7 N _2 k u Nm _2 v 7 _6a k O n _1 v e _2 k wp e _1 h M7 N _1 v 7 _4 r uo N _6a r uo N _6a k uo k _5b b a j _5a k u Nm _2 b a _2 k O n _1 n o Nm _1 z 7_X n _1 tS o Nm _2 l uo _5a G a w _6a h wp a _1 m a_X w _2,ts_ a N _2 t_h M7 N _2 k u Nm _2 v 7 _6a k O n _1 v e _2 k wp e _1 h M7 N _1 v 7 _4 r uo N _6a r uo N _6a k uo k _5b b a j _5a k u Nm _2 b a _2 k O n _1 n o Nm _1 z 7_X n _1 tS o Nm _2 l uo _5a G a w _6a h wp a _1 m a_X w _2
2782,PTT_7_NU_S0041_19,x o Nm _1 b ie t _5b b a _2 d 7_X t _5b d a _4 d a _4 d e n _5a b e n _1 k E_X J _6a,x o Nm _1 b ie t _5b b a _2 d 7_X t _5b d a _4 d a _4 d e n _5a b e n _1 k E_X J _6a
2783,NMA_7_NU_S0002_67,m uo _2 s wp 7_X n _1 h o j _6a t u _6a,m uo _2 s wp 7_X n _1 h o j _6a t u _6a
2784,PTT_7_NU_S0041_114,7_X m _1 t_h 7_X m _2 r a w _6a r M k _6b,7_X m _1 t_h 7_X m _2 r a w _6a r M k _6b
2785,NHM_7_NU_S0006_112,t o j _5a h o m _1 d 7_X j _5a x i _1 a_X n _1 b a t _5b k 7 m _1 G a w _6a tS a_X N _5a t_h 7 m _1 t_h 7 m _1 J i n _2 l e n _1 b 7_X w _2 tS 7 j _2 tS a_X N _5a tS O_X Nm _1 s E_X J _1 b a t _5b N a t _5b J 7 _5a d e n _5a k E_X J _5a d o Nm _2 m e J _1 m o Nm _1 n uo j _1 S o Nm _5a k O n _1 N M7 j _2 l a N _1 l ie w _1 ts_ 7 t _6b N i _4,t o j _5a h o m _1 d 7_X j _5a x i _1 a_X n _1 b a t _5b k 7 m _1 G a w _6a tS a_X N _5a t_h 7 m _1 t_h 7 m _1 J i n _2 l e n _1 b 7_X w _2 tS 7 j _2 tS a_X N _5a tS O_X Nm _1 s E_X J _1 b a t _5b N a t _5b J 7 _5a d e n _5a k E_X J _5a d o Nm _2 m e J _1 m o Nm _1 n uo j _1 s o Nm _5a k O n _1 N M7 j _2 l a N _1 l ie w _1 ts_ 7 t _6b N i _4
2786,NHM_7_NU_S0006_56,b 7_X j _1 dZ 7 _2 b O n _6a m i J _2 d O_X kp _6b t ie p _5b m o t _6b b a j _2 n M7 _4,b 7_X j _1 dZ 7 _2 b O n _6a m i J _2 d O_X kp _6b t ie p _5b m o t _6b b a j _2 n M7 _4
2787,THA_Nu_6_S00042_47,k 7_X w _6a k 7_X w _6a d u Nm _5a r o j _2 k 7_X w _6a dZ O j _3 k wp a _5a t 7 _5a x E n _1 k 7_X w _6a,k 7_X w _6a k 7_X w _6a d u Nm _5a r o j _2 k 7_X w _6a dZ 7 j _3 k wp a _5a t 7 _5a x E n _1 k 7_X w _6a
2788,NDBA_7_NAM_S0010_130,v i _2 v 7_X j _6a o Nm _1 k wp ie t _5b d i J _6a t_h o Nm _1 b a w _5a l e _4 k M7 j _5a k uo _3 h O _6a N a_X j _1 tS e n _1 b a n _2 a_X n _1,v i _2 v 7_X j _6a o Nm _1 k wp ie t _5b d i J _6a t_h o Nm _1 b a w _5a l e _4 k M7 j _5a k uo _3 h O _6a N a_X j _1 tS e n _1 b a n _2 a_X n _1
2789,NHM_7_NU_S0006_191,m E w _2 z a_X n _6a h O _6a,m E w _2 z a_X n _6a h O _6a
2790,PC_7_NAM_S0004_104,v 7_X j _6a tS O_X Nm _1 k a k _5b l wp a j _2 h wp a _1 k 7_X w _6a t_h i k _5b J 7_X t _5b l wp a j _2 h wp a _1 n a w _2,v 7_X j _6a tS O_X Nm _1 k a k _5b l wp a j _2 h wp a _1 k 7_X w _6a t_h i k _5b J 7_X t _5b l wp a j _2 h wp a _1 n a w _2
2791,GQM_Nam_6_S0006_38,t 7 _5a d o _5a b a n _6a m o t _6b ts_ uo t _6b m E _6a f a n _3 M N _5a J M _1 t_h e _5a n a w _2,t 7 _5a d o _5a b a n _6a m o t _6b ts_ uo t _6b m E _6a f a n _3 M N _5a J M _1 t_h e _5a n a w _2
2792,NMA_7_NU_S0002_92,J M N _1 ts_ u Nm _5a N wp a m _6a r 7_X t _5b x E w _5a l E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 v a _2 r 7 j _1 k O n _1,J M N _1 ts_ u Nm _5a N wp a m _6a z 7_X t _5b x E w _5a l E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 v a _2 z 7 j _1 k O n _1
2793,MK_7_NU_S0007_31,dZ M7 _4 dZ 7 _2 tS M7 _1 v a_X N _5a,dZ M7 _4 dZ 7 _2 tS M7 _1 v a_X N _5a
2794,HYT_Nu_6_S0005_43,d O _5a l a _2 k E _3 t_h u _2 k uo _3 J a _2 ts_ uo t _6b,d O _5a l a _2 k E _3 t_h u _2 k uo _3 J a _2 ts_ uo t _6b
2795,CNBA_Nu_6_S0003_69,r a _1 b ie n _3 t_h u _5a v i _6a t_h 7_X t _6b,r a _1 b ie n _3 t_h u _5a v i _6a t_h 7_X t _6b
2796,THA_Nu_6_S00042_212,G a _2 ts_ O _1 v E _1 v a _2 t_h u _3 t_h i _3,G a _2 ts_ O _1 v E _1 v a _2 t_h u _3 t_h i _3
2797,PTL_7_NU_S0008_103,t 7 _5a t_h 7_X j _5a m o t _6b k O n _1 t_h O _3,t 7 _5a t_h 7_X j _5a m o t _6b k O n _1 t_h O _3
2798,PTT_7_NU_S0041_105,S a_X w _1 b uo j _3 k a_X j _2 m a j _1,S a_X w _1 b uo j _3 k a_X j _2 m a j _1
2799,TTD_7_NAM_S0001_60,M _2 J a _2 t 7 _5a k u Nm _4 n uo j _1 k u Nm _4 J ie w _2 G a _2,M _2 J a _2 t 7 _5a k u Nm _4 n uo j _1 k u Nm _4 J ie w _2 G a _2
2800,TTD_7_NAM_S0001_95,n O _5a r 7_X t _5b t O _1 v a _2 k O _5a m a_X w _2 k a m _1,l O _5a z 7_X t _5b t O _1 v a _2 k O _5a m a_X w _2 k a m _1
2801,PTT_7_NU_S0041_154,d M7 k _6b d i _1 t a_X m _5a b ie n _3,d M7 k _6b d i _1 t a_X m _5a b ie n _3
2802,THA_Nu_6_S00042_165,r o j _2 m E _6a z e _1 v e _2,r o j _2 m E _6a z e _1 v e _2
2803,NPC_7_NU_S0047_499,ts_ a_X w _5a l a _2 N a_X j _2 r a N _6a S a N _5a,ts_ a_X w _5a l a _2 N a_X j _2 r a N _6a S a N _5a
2804,TTT_Nu_6_S00049_63,S O j _5a t M k _5b dZ 7_X n _6a v a _2,S O j _5a t M k _5b dZ 7_X n _6a v a _2
2805,NTN_7_NU_S0042_4,h a _2 a n _1 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 dZ u p _5b t 7 _5a k 7_X w _1 n a_X j _2 J E _5a,h a _2 a n _1 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 dZ u p _5b t 7 _5a k 7_X w _1 n a_X j _2 J E _5a
2806,PTL_7_NU_S0008_13,b 7_X j _1 dZ 7 _2 t 7 _5a S E _4 d o _5a k 7_X w _6a f 7_X n _2 d O_X kp _6b h ie w _3,b 7_X j _1 dZ 7 _2 t 7 _5a s E _4 d o _5a k 7_X w _6a f 7_X n _2 d O_X kp _6b h ie w _3
2807,PC_7_NAM_S0004_25,S uo t _5b N a_X j _2 d O n _5a x E_X k _5b,s uo t _5b N a_X j _2 d O n _5a x E_X k _5b
2808,TPA_Nu_6_S0009_99,t_h 7_X j _5a k o _1 u t _5b t_h 7_X t _6b t i J _2 t_h M7 N _1 m E _6a a j _1 a j _1 k u Nm _4 k wp i _5a m e n _5a k o _1,t_h 7_X j _5a k o _1 u t _5b t_h 7_X t _6b t i J _2 t_h M7 N _1 m E _6a a j _1 a j _1 k u Nm _4 k wp i _5a m e n _5a k o _1
2809,CNBA_Nu_6_S0003_44,v 7_X N _1 E m _1 d o Nm _2 i _5a,v 7_X N _1 E m _1 d o Nm _2 i _5a
2810,NDBA_7_NAM_S0010_11,S a w _1 b 7_X j _1 dZ 7 _2 b a n _6a m 7 j _5a b ie t _5b m i J _2 k O _5a m u j _4,S a w _1 b 7_X j _1 dZ 7 _2 b a n _6a m 7 j _5a b ie t _5b m i J _2 k O _5a m u j _4
2811,GQM_Nam_6_S0006_84,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a n a N _2 m uo n _5a,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a n a N _2 m uo n _5a
2812,NHM_7_NU_S0006_130,b e n _1 k E_X J _6a J M N _4 t_h M _5a d O _5a l e _4 v 7_X t _6b k uo _3 l a N _1 l ie w _1 k O _5a v E _3 d 7 n _1 dZ a n _3 k wp a _5a,b e n _1 k E_X J _6a J M N _4 t_h M _5a d O _5a l e _4 v 7_X t _6b k uo _3 l a N _1 l ie w _1 k O _5a v E _3 d 7 n _1 dZ a n _3 k wp a _5a
2813,VTA_Nam_6_S0002_64,n a N _2 t ie n _1 k a _5a,n a N _2 t ie n _1 k a _5a
2814,NT_7_NAM_S0009_60,t 7 _5a h O j _3 k 7_X w _6a S M _1 t M _3 dZ a w _1 v ie k _6b ts_ O _1 t_h 7_X n _2 z 7_X n _1 v 7 j _5a m O_X Nm _1 m uo n _5a t_h e _5a n a w _2,t 7 _5a h O j _3 k 7_X w _6a s M _1 t M _3 dZ a w _1 v ie k _6b ts_ O _1 t_h 7_X n _2 z 7_X n _1 v 7 j _5a m O_X Nm _1 m uo n _5a t_h e _5a n a w _2
2815,CNBA_Nu_6_S0003_116,m o t _6b h o m _1 m M7 _1 t O _1 dZ a _5a dZ O _5a l 7 n _5a k a _5a m a_X N _1 l a k _6b m E _6a,m o t _6b h o m _1 m M7 _1 t O _1 dZ a _5a dZ O _5a l 7 n _5a k a _5a m a_X N _1 l a k _6b m E _6a
2816,NHM_7_NU_S0006_163,ts_ a_X j _6a v a w _2 r M N _2 d M7 k _6b m o t _6b l u kp _5b m E w _2 t O m _5a d M7 k _6b m o t _6b ts_ u _5a t_h O _3 k O n _1,ts_ a_X j _6a v a w _2 r M N _2 d M7 k _6b m o t _6b l u kp _5b m E w _2 t O m _5a d M7 k _6b m o t _6b ts_ u _5a t_h O _3 k O n _1
2817,CNBA_Nu_6_S0003_7,m o t _6b h o m _1 v uo _1 ts_ a _1 ts_ O _1 n a N _2 m o t _6b k wp a _3 b O_X Nm _5a b a_X N _2 v a N _2,m o t _6b h o m _1 v uo _1 ts_ a _1 ts_ O _1 n a N _2 m o t _6b k wp a _3 b O_X Nm _5a b a_X N _2 v a N _2
2818,CNBA_Nu_6_S0003_89,n a N _2 t ie n _1 k a _5a l a _2 k O n _1 v uo _1 b ie n _3,n a N _2 t ie n _1 k a _5a l a _2 k O n _1 v uo _1 b ie n _3
2819,LXT_Nam_6_S0008_136,N E _1 h a t _6b m 7_X m _2 t_h i _2 t_h 7_X m _2 n O _5a f a _3 h 7 j _1 7_X m _5a s uo N _5a d 7_X t _5b,N E _1 h a t _6b m 7_X m _2 t_h i _2 t_h 7_X m _2 n O _5a f a _3 h 7 j _1 7_X m _5a s uo N _5a d 7_X t _5b
2820,NMA_7_NU_S0002_156,d a n _2 tS O_X Nm _1 t ie N _5a h O _2,d a n _2 tS O_X Nm _1 t ie N _5a h O _2
2821,CNBA_Nu_6_S0003_5,h wp a N _2 t M _3 e k _5b,h wp a N _2 t M _3 e k _5b
2822,NHM_7_NU_S0006_98,ts_ a N _2 t_h M7 N _2 k u Nm _2 v 7 _6a k O n _1 v e _2 k wp e _1 h M7 N _1 v 7 _4 r uo N _6a k uo k _5b b a j _4 k u Nm _2 b a _2 k O n _1 n o Nm _1 z 7_X n _1 tS o Nm _2 l uo _5a G a w _6a h wp a _1 m a_X w _2,ts_ a N _2 t_h M7 N _2 k u Nm _2 v 7 _6a k O n _1 v e _2 k wp e _1 h M7 N _1 v 7 _4 r uo N _6a k uo k _5b b a j _4 k u Nm _2 b a _2 k O n _1 n o Nm _1 z 7_X n _1 tS o Nm _2 l uo _5a G a w _6a h wp a _1 m a_X w _2
2823,ĐNK_7_NU_S0048_68,n 7 j _1 d 7_X j _1 k 7_X t _5b l e n _1 J M N _4 t ie N _5a ts_ i m _1 r i w _5a r i t _5b,n 7 j _1 d 7_X j _1 k 7_X t _5b l e n _1 J M N _4 t ie N _5a ts_ i m _1 r i w _5a r i t _5b
2824,TPA_Nu_6_S0009_23,k M _5a t_h e _5a ts_ u _5a S a j _1 x ie n _5a z a_X j _6a z o _4 t 7_X t _5b k a _3,k M _5a t_h e _5a ts_ u _5a S a j _1 x ie n _5a z a_X j _6a z o _4 t 7_X t _5b k a _3
2825,THA_7_NU_S0043_78,k a k _5b b a n _6a h O_X kp _6b S i J _1 l a m _2 dZ i _2 d e _3 d M7 k _6b t_h 7_X j _2 dZ a w _5a t a k _5b k 7_X j _1,k a k _5b b a n _6a h O_X kp _6b S i J _1 l a m _2 dZ i _2 d e _3 d M7 k _6b t_h 7_X j _2 dZ a w _5a t a k _5b k 7_X j _1
2826,NHM_7_NU_S0006_123,b a _2 k O n _1 s u Nm _1 k wp E_X J _1 m uo n _5a d e n _5a t i J _5a h ie n _2 l E_X J _2 ts_ a_X m _1 ts_ i _3 h a_X j _1 d i _1 dZ u p _5b d 7 _4 N M7 j _2 x a k _5b k uo _3 l a N _1 l ie w _1,b a _2 k O n _1 s u Nm _1 k wp E_X J _1 m uo n _5a d e n _5a t i J _5a h ie n _2 l E_X J _2 ts_ a_X m _1 ts_ i _3 h a_X j _1 d i _1 dZ u p _5b d 7 _4 N M7 j _2 x a k _5b k uo _3 l a N _1 l ie w _1
2827,HYT_Nu_6_S0005_91,n a N _2 t ie n _1 k a _5a l a _2 v uo _1 k uo _3 a j _1,n a N _2 t ie n _1 k a _5a l a _2 v uo _1 k uo _3 a j _1
2828,NDBA_7_NAM_S0010_193,ts_ 7_X n _1 d a p _6b dZ i _2 k u Nm _4 n a t _5b,ts_ 7_X n _1 d a p _6b dZ i _2 k u Nm _4 n a t _5b
2829,NHM_7_NU_S0006_18,o Nm _1 m E_X J _6a a n _1 u j _3 v a _2 m 7 j _2 t_h 7_X n _2 t_h i J _3 t_h wp a N _3 t 7 j _5a ts_ 7 j _1,o Nm _1 m E_X J _6a a n _1 u j _3 v a _2 m 7 j _2 t_h 7_X n _2 t_h i J _3 t_h wp a N _3 t 7 j _5a ts_ 7 j _1
2830,PTT_7_NU_S0041_8,t 7 _5a d O_X kp _6b J a _5a,t 7 _5a d O_X kp _6b J a _5a
2831,TPA_Nu_6_S0009_181,k o Nm _1 ts_ uo _5a t_h 7_X j _5a e k _5b s 7_X w _5a s i _5a x o Nm _1 b a_X N _2 l O_X Nm _2,k o Nm _1 ts_ uo _5a t_h 7_X j _5a e k _5b s 7_X w _5a s i _5a x o Nm _1 b a_X N _2 l O_X Nm _2
2832,THA_7_NU_S0043_96,J M N _1 t a j _6a b a n _6a l 7_X n _1 d 7_X j _3 E m _1 d 7_X j _5a a _6a,J M N _1 t a j _6a b a n _6a l 7_X n _1 d 7_X j _3 E m _1 d 7_X j _5a a _6a
2833,THA_7_NU_S0043_161,h i J _2 E_X J _3 S o _5a m o t _6b l a _2 k O n _1 ts_ i m _1 k E_X J _5a k u t _6b,h i J _2 E_X J _3 S o _5a m o t _6b l a _2 k O n _1 ts_ i m _1 k E_X J _5a k u t _6b
2834,HYT_Nu_6_S0005_7,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h o _1 l o _5a,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h O _2 l O _2 l o _5a
2835,NT_7_NAM_S0009_51,l M7 _2 d i k _6b ts_ u _5a x i _3 x o n _1 N wp a n _1,l M7 _2 d i k _6b ts_ u _5a x i _3 x o n _1 N wp a n _1
2836,NTN_7_NU_S0042_14,t_h 7 j _2 dZ a n _1 m a _2 h a _2 v a _2 k a k _5b b a n _6a 7 _3 tS M7 N _2 k u Nm _4 r 7_X t _5b J ie w _2,t_h 7 j _2 dZ a n _1 m a _2 h a _2 v a _2 k a k _5b b a n _6a 7 _3 tS M7 N _2 k u Nm _4 r 7_X t _5b J ie w _2
2837,PTL_7_NU_S0008_15,k O n _1 k O n _1 b a w _5a t_h i _2 k O n _1 k uo _3 t_h i _2 t_h a _1 k O n _1 b a_X N _2 r a_X N _1,k O n _1 k O n _1 b a w _5a t_h i _2 k O n _1 k uo _3 t_h i _2 t_h a _1 k O n _1 b a_X N _2 z a_X N _1
2838,NT_7_NAM_S0009_6,t M _2 d O _5a o Nm _1 m E_X J _6a k wp ie t _5b ts_ o Nm _5a tS a _3,t M _2 d O _5a o Nm _1 m E_X J _6a k wp ie t _5b ts_ o Nm _5a tS a _3
2839,TTD_7_NAM_S0001_98,n O _5a r 7_X t _5b d a N _5a ie w _1,n O _5a r 7_X t _5b d a N _5a ie w _1
2840,TTD_7_NAM_S0001_68,t o _3 t ie n _1 b o _2 k 7_X w _1 J a _2 l a _2 l wp a j _2 b o _2 k 7_X w _1 n u j _5a ts_ wp ie n _1 l a m _2 t o _3 tS e n _1 v E_X k _5b d a _5a,t o _3 t ie n _1 b o _2 k 7_X w _1 J a _2 l a _2 l wp a j _2 b o _2 k 7_X w _1 l u j _5a ts_ wp ie n _1 l a m _2 t o _3 tS e n _1 v E_X k _5b d a _5a
2841,LXT_Nam_6_S0008_73,b a k _5b N O n _1 m ie N _6a k O n _1 h a t _5b t a_X N _6a b a k _5b m o t _6b b a j _2 J E _5a,b a k _5b N O n _1 m ie N _6a k O n _1 h a t _5b t a_X N _6a b a k _5b m o t _6b b a j _2 J E _5a
2842,NDBA_7_NAM_S0010_32,h i _3 k O _5a v O j _1 l a _2 ts_ a_X N _3 b ie t _5b l a m _2 dZ i _2,h i _3 k O _5a v O j _1 l a _2 ts_ a_X N _3 b ie t _5b l a m _2 dZ i _2
2843,HYT_Nu_6_S0005_27,t_h e _5a d O _5a l a _2 k O n _1 dZ i _2,t_h e _5a d O _5a l a _2 k O n _1 dZ i _2
2844,MK_7_NAM_S0005_110,m o t _6b h o m _1 l a k _6b l O_X Nm _1 m o t _6b h o m _1 l a k _6b l O_X Nm _1 k wp 7_X n _1 b a n _2 v 7 j _5a 7_X w _1 k 7 _1,m o t _6b h o m _1 l a k _6b l O_X Nm _1 m o t _6b h o m _1 l a k _6b l O_X Nm _1 k wp 7_X n _1 b a n _2 v 7 j _5a 7_X w _1 k 7 _1
2845,PTL_7_NU_S0008_160,t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 t_h O _3,t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 t_h O _3
2846,NMA_7_NU_S0002_271,k 7_X w _6a s wp E _2 b a n _2 t a_X j _1 r a _1 t a_X j _1 f a j _3 ts_ O _1 h O _6a s E m _1 k a m _1 k wp i _5a v uo _1 b a n _1 J M N _1 k wp a _3 k a m _1 d a _4 n a t _5b t M _2 b a w _1 dZ 7 _2,k 7_X w _6a s wp E _2 b a n _2 t a_X j _1 r a _1 t a_X j _1 f a j _3 ts_ O _1 h O _6a s E m _1 k a m _1 k wp i _5a v uo _1 b a n _1 J M N _1 k wp a _3 k a m _1 d a _4 n a t _5b t M _2 b a w _1 dZ 7 _2
2847,NTN_7_NU_S0042_17,tS M7 N _2 t ie w _3 h O_X kp _6b N wp ie n _4 v ie t _5b s wp 7_X n _1,tS M7 N _2 t ie w _3 h O_X kp _6b N wp ie n _4 v ie t _5b s wp 7_X n _1
